Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,23350.0,24150.0,23350.0,24100.0,21977.685546875,7327477
2010-01-05,24500.0,24900.0,23050.0,23350.0,21293.73046875,12080229
2010-01-06,23700.0,24550.0,23600.0,24550.0,22388.0546875,7698642
2010-01-07,25000.0,25200.0,24350.0,24400.0,22251.267578125,11059707
2010-01-08,24650.0,24850.0,23450.0,24650.0,22479.25,9686656
2010-01-11,24900.0,25000.0,23750.0,24000.0,21886.490234375,6738505
2010-01-12,24150.0,24600.0,23800.0,24050.0,21932.08984375,4597608
2010-01-13,23800.0,24500.0,23700.0,24050.0,21932.08984375,4988789
2010-01-14,24400.0,25500.0,24300.0,25450.0,23208.798828125,11477253
2010-01-15,25850.0,26700.0,25700.0,26100.0,23801.560546875,11766636
2010-01-18,25450.0,26100.0,25450.0,25900.0,23619.169921875,6935320
2010-01-19,26100.0,26200.0,25350.0,25600.0,23345.591796875,6073067
2010-01-20,25850.0,26100.0,25250.0,25400.0,23163.203125,5983620
2010-01-21,25300.0,26200.0,24750.0,25950.0,23664.76953125,8296854
2010-01-22,25500.0,26250.0,25250.0,26100.0,23801.560546875,10533240
2010-01-25,25850.0,26350.0,25650.0,26050.0,23755.9609375,7050079
2010-01-26,25900.0,25950.0,23550.0,23600.0,21521.716796875,18857788
2010-01-27,23800.0,24200.0,22350.0,23250.0,21202.537109375,20523674
2010-01-28,23700.0,24300.0,23250.0,23600.0,21521.716796875,10043727
2010-01-29,23000.0,23350.0,22200.0,22750.0,20746.568359375,10153333
2010-02-01,22200.0,23250.0,21750.0,23100.0,21065.748046875,14864811
2010-02-02,23600.0,23800.0,22000.0,22000.0,20062.6171875,11578369
2010-02-03,22350.0,22400.0,21050.0,21300.0,19424.259765625,14533697
2010-02-04,21250.0,22200.0,21250.0,21750.0,19834.630859375,9807914
2010-02-05,20900.0,21350.0,20750.0,21300.0,19424.259765625,7278300
2010-02-08,21550.0,22100.0,21400.0,21700.0,19789.03515625,5633093
2010-02-09,21850.0,22900.0,21700.0,22650.0,20655.375,7244975
2010-02-10,23000.0,23000.0,22300.0,22700.0,20700.97265625,6797723
2010-02-11,22600.0,22900.0,21600.0,21950.0,20017.021484375,11478801
2010-02-12,21650.0,22150.0,21400.0,21600.0,19697.837890625,7553540
2010-02-16,21550.0,21800.0,21150.0,21300.0,19424.259765625,5903766
2010-02-17,21750.0,22400.0,21700.0,22350.0,20381.79296875,7788222
2010-02-18,22550.0,22600.0,22000.0,22150.0,20199.40625,3727251
2010-02-19,21850.0,22200.0,21400.0,21400.0,19515.453125,5740603
2010-02-22,21850.0,22200.0,21600.0,22150.0,20199.40625,5316896
2010-02-23,22100.0,22800.0,22000.0,22650.0,20655.375,6339118
2010-02-24,22500.0,22850.0,22100.0,22200.0,20245.001953125,6201151
2010-02-25,22450.0,22500.0,21500.0,21700.0,19789.03515625,4935120
2010-02-26,21700.0,21800.0,20600.0,21000.0,19150.677734375,9586613
2010-03-02,21500.0,21800.0,21400.0,21450.0,19561.05078125,5327978
2010-03-03,21400.0,22050.0,21200.0,21850.0,19925.82421875,5813582
2010-03-04,21950.0,22600.0,21900.0,22200.0,20245.001953125,5386394
2010-03-05,22300.0,22650.0,22100.0,22500.0,20518.583984375,4366984
2010-03-08,22900.0,22950.0,22100.0,22350.0,20381.79296875,6121322
2010-03-09,22350.0,22500.0,21800.0,21850.0,19925.82421875,5861290
2010-03-10,21950.0,22600.0,21900.0,22550.0,20564.18359375,6428487
2010-03-11,22850.0,23400.0,22700.0,23150.0,21111.345703125,10649969
2010-03-12,23350.0,23400.0,22850.0,23250.0,21202.537109375,3034687
2010-03-15,23450.0,23800.0,23350.0,23500.0,21430.521484375,5572791
2010-03-16,24100.0,24300.0,23400.0,23600.0,21521.716796875,51699484
2010-03-17,23900.0,24150.0,23750.0,24150.0,22023.283203125,7571332
2010-03-18,24100.0,24350.0,23900.0,23950.0,21840.89453125,5554381
2010-03-19,24100.0,24500.0,23800.0,24350.0,22205.669921875,5718215
