2019-10-07,42850.0,43200.0,42100.0,42850.0,42850.0,717299
2019-10-08,43400.0,44000.0,42550.0,43750.0,43750.0,987211
2019-10-10,42950.0,43750.0,42150.0,42300.0,42300.0,1512458
2019-10-11,42600.0,42800.0,41900.0,41950.0,41950.0,781032
2019-10-14,42000.0,42000.0,40750.0,40800.0,40800.0,1457496
2019-10-15,40750.0,41200.0,40400.0,40550.0,40550.0,1160304
2019-10-16,40950.0,41550.0,40700.0,41400.0,41400.0,1065980
2019-10-17,41500.0,41700.0,40550.0,40650.0,40650.0,964307
2019-10-18,41250.0,41450.0,40550.0,40600.0,40600.0,782040
2019-10-21,40950.0,40950.0,40100.0,40400.0,40400.0,637516
2019-10-22,40300.0,40900.0,39500.0,40600.0,40600.0,1098806
2019-10-23,40600.0,40850.0,40050.0,40550.0,40550.0,686430
2019-10-24,40450.0,41400.0,40350.0,41400.0,41400.0,1249624
2019-10-25,42250.0,42250.0,41500.0,41650.0,41650.0,1333207
2019-10-28,41700.0,42150.0,40850.0,41100.0,41100.0,879569
2019-10-29,41500.0,42750.0,41250.0,42700.0,42700.0,1322440
2019-10-30,42750.0,42750.0,41950.0,42300.0,42300.0,966340
2019-10-31,41950.0,43100.0,41950.0,42550.0,42550.0,1226642
