Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,152000.0,153000.0,148000.0,149000.0,136169.734375,2079
2010-01-05,149000.0,150000.0,146000.0,148000.0,135255.828125,5677
2010-01-06,148000.0,150000.0,147500.0,150000.0,137083.609375,5132
2010-01-07,149500.0,151000.0,148500.0,148500.0,135712.796875,3397
2010-01-08,148500.0,151000.0,148000.0,151000.0,137997.515625,1993
2010-01-11,149000.0,151000.0,146000.0,146000.0,133428.0625,6482
2010-01-12,146000.0,147000.0,141000.0,141500.0,129315.53125,12553
2010-01-13,141500.0,141500.0,137000.0,138000.0,126116.9140625,12629
2010-01-14,137500.0,140000.0,135000.0,136500.0,124746.078125,15971
2010-01-15,136500.0,139000.0,136000.0,137500.0,125659.9921875,6323
2010-01-18,137500.0,137500.0,136000.0,136500.0,124746.078125,2569
2010-01-19,136500.0,138500.0,136000.0,137500.0,125659.9921875,6088
2010-01-20,138000.0,138500.0,136500.0,137500.0,125659.9921875,3300
2010-01-21,138000.0,138000.0,133500.0,134500.0,122918.3125,8855
2010-01-22,134000.0,135000.0,131000.0,131500.0,120176.6328125,5887
2010-01-25,130500.0,134000.0,130500.0,132500.0,121090.5234375,3434
2010-01-26,134000.0,134000.0,131000.0,132000.0,120633.5859375,8922
2010-01-27,131500.0,135500.0,131000.0,135000.0,123375.25,3333
2010-01-28,135500.0,136000.0,133500.0,135000.0,123375.25,3279
2010-01-29,132500.0,134000.0,131000.0,133000.0,121547.484375,2661
2010-02-01,133000.0,133500.0,128500.0,131000.0,119719.6875,2968
2010-02-02,131000.0,131500.0,129500.0,130000.0,118805.8125,3091
2010-02-03,130000.0,131500.0,129000.0,131000.0,119719.6875,3062
2010-02-04,130500.0,131500.0,129000.0,129000.0,117891.9140625,2385
2010-02-05,128000.0,129500.0,115000.0,128500.0,117434.96875,4296
2010-02-08,126500.0,129000.0,125000.0,128000.0,116978.0234375,1926
2010-02-09,128000.0,130000.0,126500.0,129000.0,117891.9140625,10631
2010-02-10,128500.0,128500.0,126000.0,127000.0,116064.125,2940
2010-02-11,127000.0,130000.0,127000.0,128000.0,116978.0234375,3102
2010-02-12,127500.0,127500.0,125000.0,126000.0,115150.2421875,3625
2010-02-16,127500.0,132000.0,125500.0,132000.0,120633.5859375,3021
2010-02-17,133000.0,134000.0,130500.0,132500.0,121090.5234375,4184
2010-02-18,132000.0,134500.0,131500.0,132500.0,121090.5234375,2357
2010-02-19,131000.0,133500.0,131000.0,132500.0,121090.5234375,2453
2010-02-22,132500.0,134500.0,132500.0,134000.0,122461.359375,14724
2010-02-23,133000.0,134000.0,132000.0,132000.0,120633.5859375,2731
2010-02-24,133000.0,133000.0,130000.0,131000.0,119719.6875,8527
2010-02-25,131500.0,132500.0,129000.0,129000.0,117891.9140625,2790
2010-02-26,129000.0,130000.0,127000.0,130000.0,118805.8125,2741
2010-03-02,128500.0,131000.0,128000.0,130500.0,119262.7578125,3307
2010-03-03,130500.0,131500.0,129000.0,130000.0,118805.8125,1445
2010-03-04,131000.0,131000.0,125500.0,127000.0,116064.125,5899
2010-03-05,128500.0,129500.0,128000.0,128500.0,117434.96875,4006
2010-03-08,128500.0,130000.0,127500.0,128500.0,117434.96875,2227
2010-03-09,128500.0,129000.0,127500.0,129000.0,117891.9140625,2219
2010-03-10,129000.0,131000.0,128500.0,130000.0,118805.8125,5197
2010-03-11,130500.0,131000.0,127500.0,127500.0,116521.078125,8180
2010-03-12,128000.0,130000.0,127500.0,129500.0,118348.859375,3455
2010-03-15,130000.0,131500.0,129500.0,129500.0,118348.859375,2611
2010-03-16,130000.0,130000.0,128000.0,129000.0,117891.9140625,2346
2010-03-17,129000.0,130000.0,129000.0,129500.0,118348.859375,2881
2010-03-18,129000.0,131000.0,129000.0,130500.0,119262.7578125,21237
2010-03-19,131000.0,134500.0,130000.0,134000.0,122461.359375,13532
2010-03-22,133500.0,133500.0,132000.0,132000.0,120633.5859375,7945
2010-03-23,133000.0,134000.0,132000.0,133000.0,121547.484375,6300
2010-03-24,133500.0,134000.0,132000.0,132000.0,120633.5859375,5018
2010-03-25,131000.0,133000.0,129500.0,131000.0,119719.6875,9139
2010-03-26,132000.0,132000.0,131000.0,131500.0,120176.6328125,11312
2010-03-29,131500.0,132000.0,129000.0,130000.0,118805.8125,3611
2010-03-30,130000.0,131000.0,128000.0,131000.0,119719.6875,8608
2010-03-31,131500.0,131500.0,129500.0,130000.0,118805.8125,1475
2010-04-01,130500.0,132500.0,130000.0,132000.0,120633.5859375,104384
2010-04-02,132000.0,135000.0,131000.0,135000.0,123375.25,8553
2010-04-05,135500.0,136000.0,133000.0,133000.0,121547.484375,4821
2010-04-06,134500.0,135000.0,133000.0,134000.0,122461.359375,7440
2010-04-07,134000.0,138000.0,134000.0,137500.0,125659.9921875,21418
2010-04-08,137500.0,138500.0,136500.0,138000.0,126116.9140625,15536
2010-04-09,138000.0,138500.0,135500.0,137000.0,125203.0390625,8935
2010-04-12,136000.0,138000.0,135500.0,137000.0,125203.0390625,4417
2010-04-13,137000.0,138000.0,136000.0,137000.0,125203.0390625,3277
2010-04-14,136000.0,137500.0,134500.0,135000.0,123375.25,5792
2010-04-15,135000.0,137000.0,135000.0,136000.0,124289.140625,4313
2010-04-16,135500.0,136000.0,134500.0,135000.0,123375.25,3242
2010-04-19,135500.0,137500.0,135000.0,136500.0,124746.078125,6577
2010-04-20,136500.0,136500.0,135000.0,136000.0,124289.140625,2466
2010-04-21,136500.0,136500.0,134500.0,134500.0,122918.3125,7854
2010-04-22,134500.0,136000.0,134000.0,134500.0,122918.3125,7187
2010-04-23,134500.0,136000.0,134500.0,135500.0,123832.1953125,3242
2010-04-26,136500.0,137000.0,136000.0,136000.0,124289.140625,6783
2010-04-27,136000.0,139500.0,135500.0,138000.0,126116.9140625,22035
2010-04-28,138000.0,138500.0,136500.0,137000.0,125203.0390625,34684
2010-04-29,137500.0,139000.0,136500.0,139000.0,127030.8125,7549
2010-04-30,139000.0,141500.0,138500.0,139000.0,127030.8125,11659
2010-05-03,139000.0,141000.0,139000.0,140000.0,127944.6953125,9566
2010-05-04,140000.0,141000.0,138500.0,140500.0,128401.671875,4962
2010-05-06,139500.0,139500.0,138000.0,139500.0,127487.7734375,5506
2010-05-07,138000.0,138000.0,136500.0,137000.0,125203.0390625,13755
2010-05-10,138000.0,138500.0,136000.0,136500.0,124746.078125,4109
2010-05-11,136500.0,137500.0,135500.0,137500.0,125659.9921875,4747
2010-05-12,137000.0,139000.0,136000.0,136000.0,124289.140625,4212
2010-05-13,136500.0,140500.0,136000.0,140000.0,127944.6953125,4919
2010-05-14,140000.0,143000.0,138500.0,143000.0,130686.390625,5811
2010-05-17,143000.0,143000.0,141000.0,142000.0,129772.5,7786
2010-05-18,142000.0,147000.0,142000.0,145000.0,132514.171875,12992
2010-05-19,144000.0,145000.0,141000.0,143500.0,131143.328125,5969
2010-05-20,142500.0,146000.0,142000.0,143500.0,131143.328125,8221
2010-05-24,143000.0,144000.0,141500.0,143000.0,130686.390625,3438
2010-05-25,141000.0,143000.0,138500.0,140000.0,127944.6953125,9347
2010-05-26,139000.0,146000.0,139000.0,145000.0,132514.171875,10629
2010-05-27,143000.0,146000.0,142000.0,144500.0,132057.234375,3913
2010-05-28,143500.0,144000.0,141500.0,142000.0,129772.5,3152
2010-05-31,142500.0,144000.0,141000.0,141500.0,129315.53125,2439
2010-06-01,142000.0,145000.0,141500.0,145000.0,132514.171875,3481
2010-06-03,146000.0,147500.0,143500.0,147000.0,134341.9375,2510
2010-06-04,145500.0,147000.0,144500.0,147000.0,134341.9375,1692
2010-06-07,145500.0,147500.0,139000.0,140000.0,127944.6953125,13914
2010-06-08,140500.0,143000.0,140500.0,142500.0,130229.4375,4246
2010-06-09,142000.0,145000.0,141500.0,144500.0,132057.234375,2574
2010-06-10,146000.0,147000.0,142500.0,146000.0,133428.0625,5651
2010-06-11,145000.0,146000.0,143000.0,144000.0,131600.25,2154
2010-06-14,144000.0,146000.0,143000.0,143000.0,130686.390625,3381
2010-06-15,142500.0,144000.0,142000.0,143000.0,130686.390625,3345
2010-06-16,142000.0,143000.0,141500.0,143000.0,130686.390625,3392
2010-06-17,141500.0,143000.0,141500.0,143000.0,130686.390625,4136
2010-06-18,141500.0,143000.0,141500.0,142500.0,130229.4375,3086
2010-06-21,142000.0,144000.0,140000.0,141500.0,129315.53125,5664
2010-06-22,141500.0,142000.0,139500.0,142000.0,129772.5,4150
2010-06-23,142500.0,143000.0,141000.0,143000.0,130686.390625,4208
2010-06-24,143000.0,143500.0,141500.0,143000.0,130686.390625,4039
2010-06-25,140000.0,143000.0,140000.0,142500.0,130229.4375,7025
2010-06-28,143000.0,143500.0,141500.0,143000.0,130686.390625,2443
2010-06-29,143000.0,143000.0,141000.0,142500.0,130229.4375,3702
2010-06-30,142000.0,142000.0,139500.0,139500.0,127487.7734375,6272
2010-07-01,139500.0,143000.0,139000.0,141500.0,129315.53125,7018
2010-07-02,142000.0,142500.0,140500.0,142000.0,129772.5,2615
2010-07-05,141000.0,142500.0,140000.0,142000.0,129772.5,1624
2010-07-06,142500.0,142500.0,138000.0,140000.0,127944.6953125,3592
2010-07-07,140000.0,140000.0,137500.0,137500.0,125659.9921875,7962
2010-07-08,137500.0,139000.0,137000.0,138000.0,126116.9140625,10363
2010-07-09,138500.0,140500.0,137500.0,140500.0,128401.671875,6679
2010-07-12,140500.0,142000.0,136500.0,142000.0,129772.5,11953
2010-07-13,140500.0,143500.0,139500.0,143000.0,130686.390625,16680
2010-07-14,142000.0,146000.0,142000.0,144500.0,132057.234375,12965
2010-07-15,144000.0,145000.0,141000.0,143000.0,130686.390625,8127
2010-07-16,142500.0,143000.0,141500.0,143000.0,130686.390625,1796
2010-07-19,142000.0,143000.0,140500.0,142000.0,129772.5,2605
2010-07-20,141000.0,144000.0,141000.0,142500.0,130229.4375,8009
2010-07-21,142500.0,146000.0,141500.0,145500.0,132971.109375,17609
2010-07-22,145500.0,147500.0,143500.0,145500.0,132971.109375,12516
2010-07-23,144500.0,148500.0,144500.0,146000.0,133428.0625,8816
2010-07-26,146500.0,148000.0,144000.0,147500.0,134798.890625,8057
2010-07-27,146500.0,149000.0,146500.0,149000.0,136169.734375,5178
2010-07-28,149000.0,150500.0,147500.0,149500.0,136626.6875,3904
2010-07-29,149500.0,150500.0,147500.0,150500.0,137540.5625,3432
2010-07-30,150500.0,150500.0,148000.0,150000.0,137083.609375,2465
2010-08-02,150000.0,150000.0,146500.0,149500.0,136626.6875,3996
2010-08-03,148000.0,149500.0,145500.0,146000.0,133428.0625,2865
2010-08-04,146000.0,147000.0,143500.0,147000.0,134341.9375,3399
2010-08-05,146500.0,147500.0,145000.0,146000.0,133428.0625,2148
2010-08-06,146000.0,150000.0,145000.0,149000.0,136169.734375,8127
2010-08-09,148000.0,149500.0,148000.0,148500.0,135712.796875,1941
2010-08-10,149000.0,151000.0,148000.0,151000.0,137997.515625,3124
2010-08-11,151000.0,152000.0,150000.0,151000.0,137997.515625,2202
2010-08-12,150000.0,155500.0,149500.0,154500.0,141196.125,9408
2010-08-13,152500.0,153500.0,150500.0,151500.0,138454.46875,3870
2010-08-16,149000.0,149000.0,141500.0,142000.0,129772.5,9934
2010-08-17,142000.0,143500.0,141000.0,143500.0,131143.328125,4570
2010-08-18,142000.0,143000.0,140000.0,141000.0,128858.6015625,7635
2010-08-19,141000.0,143000.0,140000.0,142500.0,130229.4375,3627
2010-08-20,143000.0,144000.0,141000.0,142500.0,130229.4375,3666
2010-08-23,143500.0,144000.0,141500.0,141500.0,129315.53125,2121
2010-08-24,141500.0,143000.0,140500.0,141500.0,129315.53125,1254
2010-08-25,140500.0,142000.0,136500.0,140500.0,128401.671875,6285
2010-08-26,138000.0,140000.0,138000.0,138500.0,126573.875,734
2010-08-27,139000.0,140000.0,137500.0,137500.0,125659.9921875,1633
2010-08-30,137500.0,139500.0,137000.0,139500.0,127487.7734375,1155
2010-08-31,139500.0,139500.0,137500.0,138000.0,126116.9140625,2000
2010-09-01,137500.0,140500.0,137000.0,140000.0,127944.6953125,5979
2010-09-02,140000.0,141000.0,138000.0,141000.0,128858.6015625,1841
2010-09-03,140500.0,141500.0,139500.0,140500.0,128401.671875,4009
2010-09-06,142000.0,142000.0,139000.0,140000.0,127944.6953125,1948
2010-09-07,139000.0,140000.0,137500.0,139500.0,127487.7734375,1378
2010-09-08,139500.0,140000.0,137500.0,137500.0,125659.9921875,1646
2010-09-09,137500.0,144000.0,137500.0,144000.0,131600.25,9689
2010-09-10,144500.0,150500.0,142000.0,150500.0,137540.5625,8583
2010-09-13,149000.0,150000.0,146000.0,147500.0,134798.890625,5339
2010-09-14,147000.0,147000.0,141500.0,141500.0,129315.53125,5299
2010-09-15,141500.0,144500.0,141000.0,144000.0,131600.25,2238
2010-09-16,144000.0,145500.0,141500.0,142000.0,129772.5,3666
2010-09-17,143500.0,145500.0,142000.0,143500.0,131143.328125,2281
2010-09-20,142500.0,148000.0,142500.0,146000.0,133428.0625,2514
2010-09-24,149500.0,155000.0,147500.0,155000.0,141653.078125,6622
2010-09-27,154000.0,160500.0,153500.0,157500.0,143937.796875,7607
2010-09-28,156000.0,158000.0,155000.0,156000.0,142566.984375,4901
2010-09-29,155000.0,161500.0,155000.0,160000.0,146222.546875,5167
2010-09-30,160000.0,164000.0,160000.0,163000.0,148964.1875,2937
2010-10-01,163500.0,165000.0,161500.0,162000.0,148050.296875,3707
2010-10-04,160500.0,164500.0,155000.0,155500.0,142110.015625,3496
2010-10-05,155500.0,160500.0,153000.0,158500.0,144851.703125,4688
2010-10-06,156000.0,157000.0,152500.0,152500.0,139368.34375,2378
2010-10-07,153500.0,154500.0,153000.0,154000.0,140739.171875,1514
2010-10-08,154000.0,155000.0,152000.0,153000.0,139825.28125,4621
2010-10-11,153500.0,153500.0,149500.0,149500.0,136626.6875,4152
2010-10-12,149500.0,151500.0,149500.0,151500.0,138454.46875,1110
2010-10-13,153000.0,153000.0,149000.0,150500.0,137540.5625,4078
2010-10-14,150500.0,152500.0,150000.0,151500.0,138454.46875,3256
2010-10-15,152000.0,152500.0,150000.0,151000.0,137997.515625,2697
2010-10-18,151000.0,153000.0,151000.0,152000.0,138911.40625,2045
2010-10-19,152000.0,154500.0,152000.0,152000.0,138911.40625,2751
2010-10-20,153000.0,153000.0,149500.0,149500.0,136626.6875,1794
2010-10-21,153000.0,153000.0,145500.0,145500.0,132971.109375,5226
2010-10-22,145500.0,148500.0,145500.0,146500.0,133884.984375,2516
2010-10-25,146000.0,148000.0,144000.0,144000.0,131600.25,4879
2010-10-26,144000.0,149000.0,143500.0,147000.0,134341.9375,3211
2010-10-27,146500.0,147500.0,146000.0,146500.0,133884.984375,2083
2010-10-28,144500.0,148500.0,144500.0,148000.0,135255.828125,6144
