Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,226000.0,227500.0,223500.0,224000.0,195595.8125,344060
2010-01-05,224000.0,226500.0,221500.0,222500.0,194286.015625,540092
2010-01-06,224500.0,227000.0,221500.0,222500.0,194286.015625,359711
2010-01-07,223000.0,223500.0,213000.0,213000.0,185990.671875,633411
2010-01-08,214000.0,217000.0,208500.0,216000.0,188610.25,433288
2010-01-11,217500.0,220500.0,214000.0,214000.0,186863.828125,381334
2010-01-12,219500.0,222500.0,216000.0,221500.0,193412.8125,535505
2010-01-13,219500.0,221500.0,216500.0,216500.0,189046.828125,344871
2010-01-14,218000.0,226000.0,217000.0,225000.0,196469.0,600224
2010-01-15,227500.0,230500.0,224000.0,227000.0,198215.390625,424246
2010-01-18,228000.0,235000.0,226000.0,234000.0,204327.734375,567322
2010-01-19,235500.0,237000.0,228500.0,231000.0,201708.171875,344221
2010-01-20,233000.0,233500.0,225000.0,225500.0,196905.59375,505005
2010-01-21,221000.0,225500.0,221000.0,225000.0,196469.0,421667
2010-01-22,221000.0,226500.0,218500.0,220000.0,192103.0,451841
2010-01-25,216000.0,220000.0,214000.0,219000.0,191229.8125,244115
2010-01-26,219000.0,219500.0,208500.0,209500.0,182934.453125,504466
2010-01-27,209500.0,213500.0,207500.0,207500.0,181188.046875,315127
2010-01-28,210000.0,213500.0,206500.0,211000.0,184244.25,355809
2010-01-29,206000.0,208000.0,199500.0,200000.0,174639.125,570835
2010-02-01,203000.0,204500.0,200500.0,204000.0,178131.890625,322876
2010-02-02,207000.0,209500.0,203000.0,203000.0,177258.71875,296435
2010-02-03,206000.0,209500.0,205500.0,208000.0,181624.671875,285371
2010-02-04,207000.0,208500.0,205000.0,206500.0,180314.890625,175350
2010-02-05,196500.0,205500.0,196000.0,205000.0,179005.078125,473826
2010-02-08,204000.0,209500.0,203000.0,209000.0,182497.875,277498
2010-02-09,208000.0,210000.0,205500.0,209500.0,182934.453125,239174
2010-02-10,210500.0,211000.0,206000.0,206000.0,179878.28125,188379
2010-02-11,205000.0,210000.0,205000.0,209000.0,182497.875,184143
2010-02-12,207500.0,209000.0,204500.0,206500.0,180314.890625,182247
2010-02-16,206000.0,211000.0,204500.0,211000.0,184244.25,220640
2010-02-17,213500.0,214000.0,212000.0,212500.0,185554.078125,154056
2010-02-18,213000.0,215000.0,210500.0,212500.0,185554.078125,140803
2010-02-19,210000.0,211500.0,205500.0,207000.0,180751.484375,250721
2010-02-22,209500.0,212500.0,208500.0,209000.0,182497.875,191920
2010-02-23,211000.0,211000.0,209000.0,209500.0,182934.453125,168841
2010-02-24,209000.0,211500.0,206500.0,210000.0,183371.0625,159178
2010-02-25,211500.0,217500.0,210500.0,211500.0,184680.859375,539580
2010-02-26,214000.0,216000.0,212500.0,215000.0,187737.03125,347086
2010-03-02,216000.0,219000.0,215500.0,216500.0,189046.828125,229176
2010-03-03,215500.0,217500.0,214000.0,215500.0,188173.65625,140064
2010-03-04,217000.0,223000.0,216500.0,218000.0,190356.625,403369
2010-03-05,220000.0,223500.0,218500.0,223000.0,194722.609375,321262
